"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"177",15,15407,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",4,NA,0,0,4,479.041916167665,0,0,0,NA,2,2,0,NA,0,4,NA,0,4,0,NA,0,0
"178",15,15407,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2015,"(18 a 28)",1,NA,1,69.8812019566736,0,0,0,0,0,NA,1,0,0,NA,0,1,NA,1,0,0,NA,0,0
"179",15,15425,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(06 a 11)",1,NA,0,0,1,416.666666666667,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"180",15,15425,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",2,NA,0,0,2,826.446280991736,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"181",15,15464,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",1,NA,0,0,1,406.50406504065,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"182",15,15464,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2015,"(18 a 28)",1,NA,0,0,1,267.379679144385,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"183",15,15469,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(01 a 05)",1,NA,1,105.042016806723,0,0,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"184",15,15469,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(06 a 11)",8,NA,1,86.8809730668983,7,644.567219152854,0,0,0,NA,3,5,0,NA,0,8,NA,0,8,0,NA,0,0
"185",15,15469,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",6,NA,0,0,6,550.964187327824,0,0,0,NA,4,2,0,NA,0,6,NA,0,6,0,NA,0,0
"186",15,15476,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",1,NA,0,0,1,263.852242744063,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"187",15,15480,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(06 a 11)",1,NA,0,0,1,193.798449612403,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"188",15,15480,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",1,NA,0,0,1,189.753320683112,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"189",15,15491,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(01 a 05)",1,NA,0,0,1,148.148148148148,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"190",15,15491,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(06 a 11)",1,NA,0,0,1,109.051254089422,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"191",15,15494,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(06 a 11)",1,NA,1,265.25198938992,0,0,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"192",15,15494,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(12 a 17)",1,NA,1,274.725274725275,0,0,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"193",15,15500,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2015,"(01 a 05)",1,NA,0,0,1,719.424460431655,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
