"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","poblacion","tasa","casosh","poblacionh","tasah","casosm","poblacionm","tasam","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación","TOTAL"
"1430",25,25799,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,2115,47.2813238770686,0,1073,0,1,1042,95.9692898272553,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1431",25,25799,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,4701,21.2720697723889,0,2343,0,1,2358,42.4088210347752,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1432",25,25805,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,420,714.285714285714,0,201,0,3,219,1369.86301369863,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1433",25,25807,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,177,564.971751412429,0,91,0,1,86,1162.79069767442,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"1434",25,25815,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,990,202.020202020202,1,506,197.628458498024,1,484,206.611570247934,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1435",25,25815,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",7,1339,522.778192681105,2,700,285.714285714286,5,639,782.472613458529,0,0,0,2,5,0,0,7,0,7,0,0,0,0,0,0,7,0,7
"1436",25,25815,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",6,1466,409.276944065484,0,788,0,6,678,884.955752212389,0,0,0,2,2,2,0,6,0,6,0,0,0,0,0,0,4,2,6
"1437",25,25815,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,2563,39.0167772142021,0,1345,0,1,1218,82.1018062397373,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1438",25,25817,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",3,4377,68.5400959561343,2,2252,88.809946714032,1,2125,47.0588235294118,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3
"1439",25,25817,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,4281,116.795141322121,0,2194,0,5,2087,239.578342117873,0,0,0,4,1,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"1440",25,25817,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,9845,10.1574403250381,1,4977,20.0924251557163,0,4868,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1441",25,25823,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",2,357,560.224089635854,0,183,0,2,174,1149.42528735632,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1442",25,25823,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,362,276.243093922652,0,195,0,1,167,598.802395209581,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"1443",25,25839,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",2,697,286.944045911047,1,357,280.112044817927,1,340,294.117647058824,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,2,0,2
"1444",25,25839,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,750,133.333333333333,1,389,257.06940874036,0,361,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1445",25,25839,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1528,65.4450261780105,0,1000,0,1,528,189.393939393939,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1446",25,25841,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",3,515,582.52427184466,2,300,666.666666666667,1,215,465.116279069767,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1447",25,25841,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",7,629,1112.87758346582,3,338,887.573964497041,4,291,1374.5704467354,0,0,0,7,0,0,0,7,0,7,0,0,0,0,0,0,5,2,7
"1448",25,25841,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1031,96.9932104752667,0,553,0,1,478,209.205020920502,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1449",25,25845,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",3,675,444.444444444444,1,341,293.255131964809,2,334,598.802395209581,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1450",25,25845,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",6,723,829.875518672199,1,367,272.479564032698,5,356,1404.49438202247,0,0,0,4,2,0,0,6,0,6,0,0,0,0,0,0,6,0,6
"1451",25,25851,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,359,278.551532033426,0,180,0,1,179,558.659217877095,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1452",25,25851,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,610,163.934426229508,0,326,0,1,284,352.112676056338,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1453",25,25506,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,353,283.28611898017,0,176,0,1,177,564.971751412429,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1454",25,25506,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",4,404,990.09900990099,0,212,0,4,192,2083.33333333333,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
"1455",25,25506,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,405,246.913580246914,0,224,0,1,181,552.486187845304,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1456",25,25862,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,579,172.711571675302,1,297,336.700336700337,0,282,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1457",25,25862,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",4,570,701.754385964912,0,298,0,4,272,1470.58823529412,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,2,2,4
"1458",25,25862,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,878,113.895216400911,0,462,0,1,416,240.384615384615,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1459",25,25843,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",7,3931,178.071737471381,1,2043,48.9476260401371,6,1888,317.796610169492,0,0,0,1,6,0,0,7,0,7,0,0,0,0,0,0,6,1,7
"1460",25,25843,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",5,4756,105.130361648444,0,2403,0,5,2353,212.494687632809,0,0,0,1,4,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"1461",25,25843,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",11,4734,232.361639205746,0,2346,0,11,2388,460.636515912898,0,0,0,2,8,1,0,11,0,11,0,0,0,0,0,0,10,1,11
"1462",25,25843,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",11,9175,119.891008174387,0,4526,0,11,4649,236.610023661002,0,0,0,3,7,1,0,11,0,11,0,0,0,0,0,0,11,0,11
"1463",25,25873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,1704,58.6854460093897,0,849,0,1,855,116.959064327485,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1464",25,25873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",2,2050,97.5609756097561,0,1040,0,2,1010,198.019801980198,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,2
"1465",25,25873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,2022,247.279920870425,0,1064,0,5,958,521.920668058455,0,0,0,3,1,1,0,5,0,5,0,0,0,0,0,0,4,1,5
"1466",25,25875,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,1980,101.010101010101,0,1007,0,2,973,205.549845837616,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1467",25,25875,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",14,2490,562.248995983936,0,1277,0,14,1213,1154.16323165705,0,0,0,7,6,1,1,13,0,14,0,0,0,0,0,0,12,2,14
"1468",25,25875,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",12,2587,463.857750289911,0,1350,0,12,1237,970.088924818108,0,0,0,0,9,3,1,11,0,12,0,0,0,0,0,0,11,1,12
"1469",25,25875,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",3,4878,61.5006150061501,0,2473,0,3,2405,124.740124740125,0,0,0,0,3,0,0,3,0,3,0,0,1,0,0,0,2,0,3
"1470",25,25878,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,956,104.602510460251,0,463,0,1,493,202.839756592292,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"1471",25,25878,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",8,1253,638.467677573823,1,629,158.982511923688,7,624,1121.79487179487,0,0,0,6,1,1,0,8,0,8,0,0,0,0,0,0,5,3,8
"1472",25,25878,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",8,1285,622.568093385214,1,675,148.148148148148,7,610,1147.54098360656,0,0,0,5,1,2,0,8,0,8,0,0,0,0,0,0,5,3,8
"1473",25,25885,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,1154,86.6551126516464,0,613,0,1,541,184.842883548983,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
"1474",25,25885,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,1158,431.778929188256,0,637,0,5,521,959.692898272553,0,0,0,3,2,0,0,5,1,4,0,0,0,0,0,0,4,1,5
"1475",25,25898,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,447,223.713646532438,1,246,406.50406504065,0,201,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1476",25,25899,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",8,11182,71.5435521373636,1,5756,17.3731758165393,7,5426,129.008477699963,0,0,0,1,7,0,0,8,0,8,0,0,0,0,0,0,8,0,8
"1477",25,25899,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",16,12880,124.223602484472,5,6563,76.1846716440652,11,6317,174.133291119202,0,0,0,1,15,0,0,16,0,16,0,0,0,0,0,0,16,0,16
"1478",25,25899,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",37,12934,286.067728467605,1,6510,15.3609831029186,36,6424,560.398505603985,0,0,0,3,33,1,0,37,0,37,0,0,1,0,0,0,35,1,37
"1479",25,25899,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",8,29134,27.4593258735498,0,14566,0,8,14568,54.9148819330038,0,0,0,0,7,1,0,8,0,8,0,0,0,0,0,0,8,0,8
"1480",94,94343,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,1924,51.975051975052,0,1007,0,1,917,109.051254089422,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"1481",94,94001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",9,3804,236.593059936909,2,1945,102.827763496144,7,1859,376.546530392684,0,0,0,1,7,1,0,9,0,9,0,4,0,0,0,0,3,2,9
"1482",94,94001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",12,4838,248.036378668871,3,2447,122.599100939926,9,2391,376.411543287327,0,0,0,1,9,2,0,12,0,12,0,8,1,0,0,0,1,2,12
"1483",94,94001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",24,4822,497.71878888428,0,2438,0,24,2384,1006.71140939597,0,0,0,4,18,2,0,24,0,24,0,18,0,0,0,0,6,0,24
"1484",94,94001,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",5,8051,62.1040864488883,0,4240,0,5,3811,131.199160325374,0,0,0,1,3,1,0,5,0,5,0,2,0,0,0,0,3,0,5
"1485",94,94883,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,310,322.58064516129,0,167,0,1,143,699.300699300699,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"1486",95,95015,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,1169,85.5431993156544,0,624,0,1,545,183.48623853211,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"1487",95,95025,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,1646,60.7533414337788,0,832,0,1,814,122.850122850123,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1488",95,95025,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",4,2166,184.672206832872,1,1097,91.1577028258888,3,1069,280.636108512629,0,0,0,1,1,2,0,4,0,4,0,0,0,0,0,0,4,0,4
"1489",95,95025,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,2212,135.623869801085,0,1181,0,3,1031,290.9796314258,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1490",95,95025,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,2814,35.5366027007818,0,1500,0,1,1314,76.103500761035,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1491",95,95200,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",2,865,231.21387283237,0,438,0,2,427,468.384074941452,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,1,0,2
"1492",95,95001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",8,5952,134.408602150538,1,3040,32.8947368421053,7,2912,240.384615384615,0,0,0,0,5,3,0,8,0,8,0,0,0,0,0,0,8,0,8
"1493",95,95001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",22,6904,318.655851680185,6,3480,172.413793103448,16,3424,467.289719626168,0,0,0,6,10,6,0,22,0,22,0,2,2,0,0,0,18,0,22
"1494",95,95001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",47,6832,687.939110070258,3,3493,85.8860578299456,44,3339,1317.75980832585,0,0,0,7,25,15,0,47,0,47,0,7,1,0,0,0,39,0,47
"1495",95,95001,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",12,12676,94.6670874092774,1,6708,14.9075730471079,11,5968,184.316353887399,0,0,0,2,7,3,0,12,0,12,0,0,0,0,0,0,9,3,12
"1496",41,41006,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",3,2796,107.296137339056,0,1396,0,3,1400,214.285714285714,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1497",41,41006,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",5,3416,146.370023419204,0,1710,0,5,1706,293.083235638921,0,0,0,4,1,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"1498",41,41006,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",6,3286,182.592818015825,0,1676,0,6,1610,372.670807453416,0,0,0,5,1,0,0,6,0,6,0,0,0,0,0,0,6,0,6
"1499",41,41006,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,4938,20.2511138112596,0,2519,0,1,2419,41.3393964448119,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1500",41,41013,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,1057,473.036896877957,1,531,188.323917137476,4,526,760.456273764259,0,0,0,1,4,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"1501",41,41016,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",3,1944,154.320987654321,2,967,206.825232678387,1,977,102.354145342886,0,0,0,0,2,1,0,3,0,3,0,0,0,0,0,0,3,0,3
"1502",41,41016,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,1855,269.541778975741,0,934,0,5,921,542.888165038002,0,0,0,1,3,1,0,5,0,5,0,0,0,0,0,0,5,0,5
"1503",41,41016,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",4,2985,134.003350083752,1,1464,68.3060109289618,3,1521,197.23865877712,0,0,0,2,2,0,0,4,0,4,0,0,0,0,0,0,4,0,4
"1504",41,41020,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,2001,99.9500249875062,0,994,0,2,1007,198.609731876862,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,2,0,2
"1505",41,41020,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",5,2697,185.391175380052,1,1366,73.2064421669107,4,1331,300.525920360631,0,0,0,1,4,0,1,4,0,5,0,0,0,0,0,0,5,0,5
"1506",41,41020,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",21,2834,741.002117148906,1,1503,66.5335994677312,20,1331,1502.62960180316,0,0,0,8,10,3,1,20,0,21,0,0,0,0,0,0,21,0,21
"1507",41,41020,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",2,4343,46.0511167395809,0,2330,0,2,2013,99.3541977148535,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,2,0,2
"1508",41,41026,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,452,1106.19469026549,0,244,0,5,208,2403.84615384615,0,0,0,1,2,2,0,5,0,5,0,0,0,0,0,0,5,0,5
"1509",41,41078,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",2,868,230.414746543779,0,446,0,2,422,473.9336492891,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1510",41,41078,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,1020,98.0392156862745,0,541,0,1,479,208.768267223382,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1511",41,41078,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1672,59.8086124401914,0,1024,0,1,648,154.320987654321,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1512",41,41132,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,2723,73.4484024972457,1,1404,71.2250712250712,1,1319,75.8150113722517,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1513",41,41132,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",12,3350,358.208955223881,0,1731,0,12,1619,741.198270537369,0,0,0,3,8,1,0,12,0,12,0,0,0,0,0,0,12,0,12
"1514",41,41132,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",12,3329,360.468609191949,0,1712,0,12,1617,742.115027829314,0,0,0,4,7,1,0,12,0,12,0,0,1,0,0,0,11,0,12
"1515",41,41132,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",5,5670,88.1834215167548,0,2859,0,5,2811,177.872643187478,0,0,0,1,3,1,0,5,0,5,0,0,0,0,0,0,5,0,5
"1516",41,41206,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",3,822,364.963503649635,0,434,0,3,388,773.19587628866,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1517",41,41206,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,763,393.184796854522,0,423,0,3,340,882.352941176471,0,0,0,2,0,1,0,3,0,3,0,0,0,0,0,0,3,0,3
"1518",41,41244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,466,214.592274678112,0,226,0,1,240,416.666666666667,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1519",41,41298,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,6939,14.4112984579911,0,3533,0,1,3406,29.3599530240752,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1520",41,41298,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",9,8522,105.609011969021,0,4346,0,9,4176,215.51724137931,0,0,0,3,6,0,0,9,0,9,0,0,0,0,0,0,9,0,9
"1521",41,41298,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",22,8488,259.189443920829,2,4399,45.4648783814503,20,4089,489.117143555882,0,0,0,11,11,0,1,21,1,21,0,0,0,0,0,0,21,1,22
